"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"63","mmu03265","Virion - Ebolavirus, Lyssavirus and Morbillivirus",7,0.411764705882353,1,1,0.791717529296875,0.428571428571429,0.507633060659431
"64","mmu05219","Bladder cancer",37,0.902439024390244,1,1,0.855743408203125,0.324324324324324,0.526828413334838
"65","mmu04922","Glucagon signaling pathway",88,0.846153846153846,1,1,0.852020263671875,0.363636363636364,0.53743710712976
"66","mmu05205","Proteoglycans in cancer",173,0.848039215686274,1,1,0.869537353515625,0.401162790697674,0.552203340737605
"67","mmu04215","Apoptosis - multiple species",32,1,1,1,0.867279052734375,0.4375,0.594897721886887
"68","mmu05226","Gastric cancer",132,0.88,1,1,0.855743408203125,0.386363636363636,0.597289738387791
"69","mmu04517","IgSF CAM signaling",236,0.786666666666667,1,1,0.865814208984375,0.406779661016949,0.631995006461175
"70","mmu04960","Aldosterone-regulated sodium reabsorption",31,0.815789473684211,1,1,0.857513427734375,0.387096774193548,0.640308900947925
"71","mmu04971","Gastric acid secretion",56,0.746666666666667,1,1,0.870086669921875,0.339285714285714,0.640308900947925
"72","mmu04930","Type II diabetes mellitus",41,0.854166666666667,1,1,0.854888916015625,0.341463414634146,0.661441814867553
"73","mmu04950","Maturity onset diabetes of the young",16,0.592592592592593,1,1,0.846099853515625,0.3125,0.661441814867553
"74","mmu00430","Taurine and hypotaurine metabolism",13,0.590909090909091,1,1,0.871795654296875,0.384615384615385,0.662411445612907
"75","mmu01100",NA,1337,0.800119688809096,1,1,0.856292724609375,0.358589647411853,0.668510665189475
"76","mmu00541","Biosynthesis of various nucleotide sugars",21,1,1,1,0.846588134765625,0.3,0.670539901130368
"77","mmu00604","Glycosphingolipid biosynthesis - ganglio series",14,0.933333333333333,1,1,0.846588134765625,0.285714285714286,0.700103727914657
"78","mmu05231","Choline metabolism in cancer",91,0.928571428571429,1,1,0.871795654296875,0.373626373626374,0.704785887091946
"79","mmu04974","Protein digestion and absorption",70,0.648148148148148,1,1,0.856048583984375,0.328571428571429,0.716551600016692
"80","mmu05410","Hypertrophic cardiomyopathy",80,0.8,1,1,0.852264404296875,0.375,0.718435557416307
"81","mmu05210","Colorectal cancer",83,0.943181818181818,1,1,0.867828369140625,0.373493975903614,0.780146143171847
"82","mmu05230","Central carbon metabolism in cancer",65,0.942028985507246,1,1,0.866973876953125,0.384615384615385,0.784304502319379
"83","mmu05414","Dilated cardiomyopathy",84,0.815533980582524,1,1,0.862274169921875,0.380952380952381,0.828801578649576
"84","mmu05225","Hepatocellular carcinoma",158,0.908045977011494,1,1,0.864715576171875,0.367088607594937,0.837750856967514
"85","mmu01040","Biosynthesis of unsaturated fatty acids",30,0.882352941176471,1,1,0.868560791015625,0.366666666666667,0.861453416881814
"86","mmu04382","Cornified envelope formation",101,0.454954954954955,1,1,0.866424560546875,0.326732673267327,0.900357604241749
"87","mmu05200",NA,454,0.82695810564663,1,1,0.870697021484375,0.376651982378855,0.911651947266933
"88","mmu04512","ECM-receptor interaction",67,0.752808988764045,1,1,0.871063232421875,0.373134328358209,0.923635735030517
"89","mmu05224","Breast cancer",129,0.877551020408163,1,1,0.873931884765625,0.372093023255814,0.92854079816509
"90","mmu01230","Biosynthesis of amino acids",67,0.848101265822785,1,1,0.866241455078125,0.348484848484849,0.931574709809068
"91","mmu05165","Human papillomavirus infection",285,0.798319327731092,1,1,0.873626708984375,0.364912280701754,0.937660244521894
"92","mmu04810","Regulation of actin cytoskeleton",195,0.833333333333333,1,1,0.873443603515625,0.396907216494845,0.939185469605231
"93","mmu05202","Transcriptional misregulation in cancer",151,0.689497716894977,1,1,0.874542236328125,0.410596026490066,0.939185469605231
"94","mmu00270","Cysteine and methionine metabolism",50,0.87719298245614,1,1,0.866851806640625,0.408163265306122,0.950171217209969
"95","mmu00670","One carbon pool by folate",33,0.891891891891892,1,1,0.858917236328125,0.363636363636364,0.950171217209969
"96","mmu04260","Cardiac muscle contraction",74,0.831460674157303,1,1,0.872833251953125,0.310810810810811,0.95472283231909
"97","mmu05220","Chronic myeloid leukemia",75,0.986842105263158,1,1,0.868560791015625,0.36,0.969170375089437
"98","mmu03250","Viral life cycle - HIV-1",52,0.825396825396825,1,1,0.875579833984375,0.346153846153846,0.976596400251268
"99","mmu05031","Amphetamine addiction",59,0.855072463768116,1,1,0.879364013671875,0.379310344827586,0.998634200242408
"100","mmu00250","Alanine, aspartate and glutamate metabolism",35,0.897435897435897,1,1,0.883575439453125,0.411764705882353,0.998672836713981
"101","mmu04148","Efferocytosis",134,0.822085889570552,1,1,0.875274658203125,0.388059701492537,0.998848279473059
"102","mmu04610","Complement and coagulation cascades",46,0.484210526315789,1,1,0.887298583984375,0.41304347826087,0.998848279473059
"103","mmu04720","Long-term potentiation",56,0.835820895522388,1,1,0.875885009765625,0.363636363636364,0.999411381558374
"104","mmu05132","Salmonella infection",221,0.884,1,1,0.877410888671875,0.361990950226244,0.999435226322553
"105","mmu04218","Cellular senescence",155,0.856353591160221,1,1,0.877655029296875,0.357142857142857,0.999456576157933
"106","mmu04390","Hippo signaling pathway",138,0.873417721518987,1,1,0.877166748046875,0.386861313868613,0.99968416410648
"107","mmu00630","Glyoxylate and dicarboxylate metabolism",27,0.818181818181818,1,1,0.881988525390625,0.407407407407407,0.999740260274669
"108","mmu04122",NA,8,1,1,1,0.918731689453125,0.25,0.999995718889264
"109","mmu00030","Pentose phosphate pathway",30,0.882352941176471,1,1,0.946014404296875,0.266666666666667,1
"110","mmu00062","Fatty acid elongation",28,0.933333333333333,1,1,0.891204833984375,0.321428571428571,1
"111","mmu00071","Fatty acid degradation",40,0.769230769230769,1,1,0.878814697265625,0.425,1
"112","mmu00100","Steroid biosynthesis",18,0.9,1,1,0.936981201171875,0.277777777777778,1
"113","mmu00120","Primary bile acid biosynthesis",11,0.611111111111111,1,1,0.876068115234375,0.363636363636364,1
"114","mmu00130","Ubiquinone and other terpenoid-quinone biosynthesis",10,0.833333333333333,1,1,0.906524658203125,0.4,1
"115","mmu00140","Steroid hormone biosynthesis",23,0.227722772277228,1,1,0.991119384765625,0.0869565217391304,1
"116","mmu00190","Oxidative phosphorylation",128,0.907801418439716,1,1,0.970550537109375,0.166666666666667,1
"117","mmu00230","Purine metabolism",108,0.805970149253731,1,1,0.897308349609375,0.287037037037037,1
"118","mmu00240","Pyrimidine metabolism",47,0.824561403508772,1,1,0.924774169921875,0.297872340425532,1
"119","mmu00260","Glycine, serine and threonine metabolism",33,0.825,1,1,0.908416748046875,0.272727272727273,1
"120","mmu00280","Valine, leucine and isoleucine degradation",52,0.912280701754386,1,1,0.928741455078125,0.352941176470588,1
"121","mmu00290",NA,2,0.5,1,1,0.999969482421875,0,1
"122","mmu00310","Lysine degradation",59,0.921875,1,1,0.927337646484375,0.305084745762712,1
"123","mmu00330","Arginine and proline metabolism",44,0.814814814814815,1,1,0.901763916015625,0.386363636363636,1
"124","mmu00340","Histidine metabolism",19,0.730769230769231,1,1,0.895355224609375,0.368421052631579,1
"125","mmu00350","Tyrosine metabolism",26,0.65,1,1,0.884674072265625,0.4,1
"126","mmu00380","Tryptophan metabolism",33,0.634615384615385,1,1,0.932586669921875,0.34375,1
"127","mmu00410","beta-Alanine metabolism",30,0.9375,1,1,0.888519287109375,0.366666666666667,1
"128","mmu00440",NA,6,1,1,1,0.936981201171875,0.333333333333333,1
"129","mmu00450","Selenocompound metabolism",16,0.941176470588235,1,1,0.965789794921875,0.25,1
"130","mmu00470",NA,5,0.833333333333333,1,1,0.959869384765625,0.2,1
"131","mmu00510","N-Glycan biosynthesis",52,0.912280701754386,1,1,0.904510498046875,0.288461538461538,1
"132","mmu00511","Other glycan degradation",16,0.888888888888889,1,1,0.918731689453125,0.3125,1
"133","mmu00512","Mucin type O-glycan biosynthesis",24,0.75,1,1,0.908538818359375,0.25,1
"134","mmu00513","Various types of N-glycan biosynthesis",42,0.91304347826087,1,1,0.891204833984375,0.285714285714286,1
"135","mmu00514","Other types of O-glycan biosynthesis",38,0.844444444444444,1,1,0.943878173828125,0.289473684210526,1
"136","mmu00515","Mannose type O-glycan biosynthesis",21,0.91304347826087,1,1,0.936920166015625,0.285714285714286,1
"137","mmu00520","Amino sugar and nucleotide sugar metabolism",36,0.923076923076923,1,1,0.885223388671875,0.333333333333333,1
"138","mmu00531","Glycosaminoglycan degradation",17,0.80952380952381,1,1,0.900360107421875,0.235294117647059,1
"139","mmu00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",20,0.952380952380952,1,1,0.949676513671875,0.25,1
"140","mmu00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",19,0.791666666666667,1,1,0.943878173828125,0.263157894736842,1
"141","mmu00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",30,1,1,1,0.970367431640625,0.2,1
"142","mmu00565","Ether lipid metabolism",40,0.816326530612245,1,1,0.949676513671875,0.25,1
"143","mmu00590","Arachidonic acid metabolism",46,0.51685393258427,1,1,0.930938720703125,0.304347826086957,1
"144","mmu00591","Linoleic acid metabolism",20,0.363636363636364,1,1,0.949676513671875,0.3,1
"145","mmu00592","alpha-Linolenic acid metabolism",19,0.76,1,1,0.921783447265625,0.368421052631579,1
"146","mmu00600","Sphingolipid metabolism",51,0.910714285714286,1,1,0.889190673828125,0.352941176470588,1
"147","mmu00650","Butanoate metabolism",23,0.851851851851852,1,1,0.930938720703125,0.347826086956522,1
"148","mmu00730","Thiamine metabolism",11,0.733333333333333,1,1,0.876068115234375,0.454545454545455,1
"149","mmu00750",NA,8,0.888888888888889,1,1,0.965789794921875,0.125,1
"150","mmu00760","Nicotinate and nicotinamide metabolism",35,0.813953488372093,1,1,0.944427490234375,0.2,1
"151","mmu00770","Pantothenate and CoA biosynthesis",19,0.904761904761905,1,1,0.895355224609375,0.421052631578947,1
"152","mmu00780",NA,3,1,1,1,0.936981201171875,0.333333333333333,1
"153","mmu00790","Folate biosynthesis",20,0.769230769230769,1,1,0.878814697265625,0.4,1
"154","mmu00830","Retinol metabolism",26,0.252427184466019,1,1,0.968292236328125,0.115384615384615,1
"155","mmu00860","Porphyrin metabolism",26,0.553191489361702,1,1,0.920257568359375,0.230769230769231,1
"156","mmu00900","Terpenoid backbone biosynthesis",21,0.91304347826087,1,1,0.980560302734375,0.0952380952380952,1
"157","mmu00910","Nitrogen metabolism",16,0.941176470588235,1,1,0.886138916015625,0.3125,1
"158","mmu00920","Sulfur metabolism",9,0.818181818181818,1,1,0.936981201171875,0.222222222222222,1
"159","mmu00970","Aminoacyl-tRNA biosynthesis",44,0.0954446854663774,1,1,0.965484619140625,0.136363636363636,1
"160","mmu00980","Metabolism of xenobiotics by cytochrome P450",35,0.460526315789474,1,1,0.933074951171875,0.314285714285714,1
"161","mmu00982","Drug metabolism - cytochrome P450",34,0.472222222222222,1,1,0.951751708984375,0.264705882352941,1
"162","mmu00983","Drug metabolism - other enzymes",50,0.520833333333333,1,1,0.895538330078125,0.34,1
"163","mmu01210","2-Oxocarboxylic acid metabolism",29,0.852941176470588,1,1,0.879852294921875,0.379310344827586,1
"164","mmu01212","Fatty acid metabolism",58,0.935483870967742,1,1,0.879852294921875,0.396551724137931,1
"165","mmu01232","Nucleotide metabolism",70,0.833333333333333,1,1,0.899566650390625,0.328571428571429,1
"166","mmu01240","Biosynthesis of cofactors",120,0.784313725490196,1,1,0.897552490234375,0.3,1
"167","mmu01250","Biosynthesis of nucleotide sugars",36,0.947368421052632,1,1,0.897735595703125,0.333333333333333,1
"168","mmu01320",NA,2,1,1,1,0.999969482421875,0,1
"169","mmu01521","EGFR tyrosine kinase inhibitor resistance",77,0.9625,1,1,0.898345947265625,0.363636363636364,1
"170","mmu01522","Endocrine resistance",86,0.924731182795699,1,1,0.902862548828125,0.348837209302326,1
"171","mmu01523","Antifolate resistance",25,0.892857142857143,1,1,0.901092529296875,0.32,1
