"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"180","mmu03013","Nucleocytoplasmic transport",107,0.906779661016949,1,1,0.815155029296875,0.467289719626168,1
"181","mmu03015","mRNA surveillance pathway",93,0.894230769230769,1,1,0.853057861328125,0.402173913043478,1
"182","mmu03018","RNA degradation",76,0.91566265060241,1,1,0.820648193359375,0.44,1
"183","mmu03022","Basal transcription factors",41,0.931818181818182,1,1,0.943389892578125,0.195121951219512,1
"184","mmu03030","DNA replication",35,0.972222222222222,1,1,0.856292724609375,0.4,1
"185","mmu03040",NA,232,0.22011385199241,1,1,0.936981201171875,0.274336283185841,1
"186","mmu03050","Proteasome",44,0.936170212765957,1,1,0.846282958984375,0.454545454545455,1
"187","mmu03060","Protein export",34,0.80952380952381,1,1,0.909576416015625,0.303030303030303,1
"188","mmu03082","ATP-dependent chromatin remodeling",111,0.822222222222222,1,1,0.877960205078125,0.369369369369369,1
"189","mmu03083","Polycomb repressive complex",81,0.920454545454545,1,1,0.823333740234375,0.4625,1
"190","mmu03250","Viral life cycle - HIV-1",52,0.825396825396825,1,1,0.859222412109375,0.403846153846154,1
"191","mmu03267",NA,4,1,1,1,0.846588134765625,0.5,1
"192","mmu03271",NA,1,0.5,1,1,0.999969482421875,0,1
"193","mmu03273","Virion - Lassa virus and SFTS virus",9,0.428571428571429,1,1,0.804840087890625,0.444444444444444,1
"194","mmu03320","PPAR signaling pathway",56,0.629213483146067,1,1,0.845855712890625,0.428571428571429,1
"195","mmu03410","Base excision repair",45,0.957446808510638,1,1,0.882110595703125,0.377777777777778,1
"196","mmu03430","Mismatch repair",23,1,1,1,0.831024169921875,0.434782608695652,1
"197","mmu03440","Homologous recombination",40,0.952380952380952,1,1,0.845977783203125,0.45,1
"198","mmu03460","Fanconi anemia pathway",52,1,1,1,0.846038818359375,0.423076923076923,1
"199","mmu04012","ErbB signaling pathway",79,0.94047619047619,1,1,0.823272705078125,0.468354430379747,1
"200","mmu04022","cGMP-PKG signaling pathway",140,0.813953488372093,1,1,0.830413818359375,0.449275362318841,1
"201","mmu04024","cAMP signaling pathway",170,0.758928571428571,1,1,0.858367919921875,0.431952662721893,1
"202","mmu04060","Cytokine-cytokine receptor interaction",126,0.428571428571429,1,1,0.838287353515625,0.448,1
"203","mmu04061","Viral protein interaction with cytokine and cytokine receptor",27,0.284210526315789,1,1,0.871795654296875,0.423076923076923,1
"204","mmu04062","Chemokine signaling pathway",128,0.65979381443299,1,1,0.832550048828125,0.440944881889764,1
"205","mmu04064","NF-kappa B signaling pathway",84,0.785046728971963,1,1,0.853973388671875,0.404761904761905,1
"206","mmu04066","HIF-1 signaling pathway",103,0.88034188034188,1,1,0.835723876953125,0.470588235294118,1
"207","mmu04070","Phosphatidylinositol signaling system",88,0.916666666666667,1,1,0.803802490234375,0.488636363636364,1
"208","mmu04071","Sphingolipid signaling pathway",115,0.877862595419847,1,1,0.804046630859375,0.495652173913044,1
"209","mmu04080","Neuroactive ligand-receptor interaction",173,0.440203562340967,1,1,0.903778076171875,0.312138728323699,1
"210","mmu04081","Hormone signaling",131,0.595454545454545,1,1,0.832489013671875,0.427480916030534,1
"211","mmu04082","Neuroactive ligand signaling",118,0.602040816326531,1,1,0.863555908203125,0.372881355932203,1
"212","mmu04110","Cell cycle",153,0.974522292993631,1,1,0.819610595703125,0.464052287581699,1
"213","mmu04114","Oocyte meiosis",110,0.894308943089431,1,1,0.883819580078125,0.36697247706422,1
"214","mmu04122",NA,8,1,1,1,0.918731689453125,0.25,1
"215","mmu04130","SNARE interactions in vesicular transport",29,0.852941176470588,1,1,0.918609619140625,0.275862068965517,1
"216","mmu04136","Autophagy - other",31,0.96875,1,1,0.835113525390625,0.516129032258065,1
"217","mmu04137","Mitophagy - animal",98,0.97029702970297,1,1,0.866119384765625,0.357142857142857,1
"218","mmu04140","Autophagy - animal",159,0.952095808383233,1,1,0.887481689453125,0.358490566037736,1
"219","mmu04141","Protein processing in endoplasmic reticulum",164,0.911111111111111,1,1,0.870697021484375,0.365853658536585,1
"220","mmu04142","Lysosome biogenesis",233,0.917322834645669,1,1,0.864410400390625,0.40343347639485,1
"221","mmu04145","Phagocytosis",192,0.629508196721312,1,1,0.872283935546875,0.375,1
"222","mmu04146","Peroxisome",76,0.873563218390805,1,1,0.829010009765625,0.381578947368421,1
"223","mmu04150","mTOR signaling pathway",145,0.917721518987342,1,1,0.870758056640625,0.406896551724138,1
"224","mmu04152","AMPK signaling pathway",109,0.858267716535433,1,1,0.842864990234375,0.431192660550459,1
"225","mmu04210","Apoptosis",120,0.882352941176471,1,1,0.827972412109375,0.466666666666667,1
"226","mmu04211","Longevity regulating pathway",81,0.9,1,1,0.850250244140625,0.45679012345679,1
"227","mmu04213","Longevity regulating pathway - multiple species",54,0.885245901639344,1,1,0.859100341796875,0.462962962962963,1
"228","mmu04215","Apoptosis - multiple species",32,1,1,1,0.823944091796875,0.53125,1
"229","mmu04216","Ferroptosis",39,0.951219512195122,1,1,0.837493896484375,0.435897435897436,1
"230","mmu04217","Necroptosis",129,0.728813559322034,1,1,0.853790283203125,0.387596899224806,1
"231","mmu04260","Cardiac muscle contraction",74,0.831460674157303,1,1,0.846588134765625,0.405405405405405,1
"232","mmu04261","Adrenergic signaling in cardiomyocytes",129,0.826923076923077,1,1,0.845977783203125,0.4453125,1
"233","mmu04270","Vascular smooth muscle contraction",97,0.673611111111111,1,1,0.838531494140625,0.458333333333333,1
"234","mmu04310","Wnt signaling pathway",157,0.877094972067039,1,1,0.839019775390625,0.43312101910828,1
"235","mmu04330","Notch signaling pathway",60,0.9375,1,1,0.846405029296875,0.433333333333333,1
"236","mmu04370","VEGF signaling pathway",55,0.948275862068966,1,1,0.864776611328125,0.436363636363636,1
"237","mmu04380","Osteoclast differentiation",102,0.772727272727273,1,1,0.839691162109375,0.441176470588235,1
"238","mmu04382","Cornified envelope formation",101,0.454954954954955,1,1,0.835845947265625,0.445544554455446,1
"239","mmu04390","Hippo signaling pathway",138,0.873417721518987,1,1,0.810821533203125,0.467153284671533,1
"240","mmu04512","ECM-receptor interaction",67,0.752808988764045,1,1,0.841339111328125,0.447761194029851,1
"241","mmu04519","Cadherin signaling",285,0.688405797101449,1,1,0.840911865234375,0.401408450704225,1
"242","mmu04610","Complement and coagulation cascades",46,0.484210526315789,1,1,0.846343994140625,0.434782608695652,1
"243","mmu04611","Platelet activation",102,0.80952380952381,1,1,0.843109130859375,0.455445544554455,1
"244","mmu04613","Neutrophil extracellular trap formation",149,0.712918660287081,1,1,0.870635986328125,0.38255033557047,1
"245","mmu04620","Toll-like receptor signaling pathway",75,0.721153846153846,1,1,0.919525146484375,0.306666666666667,1
"246","mmu04621","NOD-like receptor signaling pathway",127,0.599056603773585,1,1,0.832244873046875,0.433070866141732,1
"247","mmu04622","RIG-I-like receptor signaling pathway",49,0.671232876712329,1,1,0.890533447265625,0.326530612244898,1
"248","mmu04623","Cytosolic DNA-sensing pathway",54,0.658536585365854,1,1,0.833404541015625,0.425925925925926,1
"249","mmu04625","C-type lectin receptor signaling pathway",82,0.732142857142857,1,1,0.846588134765625,0.439024390243902,1
"250","mmu04650","Natural killer cell mediated cytotoxicity",69,0.58974358974359,1,1,0.841522216796875,0.434782608695652,1
"251","mmu04657","IL-17 signaling pathway",58,0.597938144329897,1,1,0.898773193359375,0.362068965517241,1
"252","mmu04658","Th1 and Th2 cell differentiation",74,0.840909090909091,1,1,0.880096435546875,0.405405405405405,1
"253","mmu04659","Th17 cell differentiation",86,0.819047619047619,1,1,0.869110107421875,0.418604651162791,1
"254","mmu04662","B cell receptor signaling pathway",65,0.8125,1,1,0.871795654296875,0.415384615384615,1
"255","mmu04664","Fc epsilon RI signaling pathway",56,0.848484848484849,1,1,0.846588134765625,0.392857142857143,1
"256","mmu04668","TNF signaling pathway",98,0.830508474576271,1,1,0.823699951171875,0.428571428571429,1
"257","mmu04672","Intestinal immune network for IgA production",24,0.558139534883721,1,1,0.873748779296875,0.458333333333333,1
"258","mmu04710","Circadian rhythm",31,0.911764705882353,1,1,0.835113525390625,0.483870967741935,1
"259","mmu04714","Thermogenesis",214,0.906779661016949,1,1,0.881134033203125,0.349056603773585,1
"260","mmu04720","Long-term potentiation",56,0.835820895522388,1,1,0.826934814453125,0.436363636363636,1
"261","mmu04721","Synaptic vesicle cycle",64,0.831168831168831,1,1,0.918121337890625,0.28125,1
"262","mmu04722","Neurotrophin signaling pathway",114,0.942148760330578,1,1,0.863616943359375,0.394736842105263,1
"263","mmu04723","Retrograde endocannabinoid signaling",120,0.779220779220779,1,1,0.897918701171875,0.322033898305085,1
"264","mmu04726","Serotonergic synapse",80,0.583941605839416,1,1,0.828338623046875,0.4375,1
"265","mmu04727","GABAergic synapse",68,0.747252747252747,1,1,0.846038818359375,0.426470588235294,1
"266","mmu04728","Dopaminergic synapse",114,0.832116788321168,1,1,0.817291259765625,0.460176991150442,1
"267","mmu04740",NA,59,0.0484798685291701,1,1,0.941436767578125,0.23728813559322,1
"268","mmu04742","Taste transduction",37,0.402173913043478,1,1,0.889007568359375,0.324324324324324,1
"269","mmu04814","Motor proteins",167,0.843434343434343,1,1,0.868255615234375,0.359281437125749,1
"270","mmu04820","Cytoskeleton in muscle cells",189,0.811158798283262,1,1,0.806549072265625,0.49468085106383,1
"271","mmu04910","Insulin signaling pathway",126,0.9,1,1,0.819610595703125,0.456,1
"272","mmu04911","Insulin secretion",68,0.790697674418605,1,1,0.825286865234375,0.455882352941176,1
"273","mmu04912","GnRH signaling pathway",79,0.877777777777778,1,1,0.850921630859375,0.443037974683544,1
"274","mmu04913","Ovarian steroidogenesis",37,0.578125,1,1,0.903717041015625,0.351351351351351,1
"275","mmu04914","Progesterone-mediated oocyte maturation",85,0.913978494623656,1,1,0.899688720703125,0.329411764705882,1
"276","mmu04915","Estrogen signaling pathway",101,0.753731343283582,1,1,0.850006103515625,0.425742574257426,1
"277","mmu04916","Melanogenesis",86,0.86,1,1,0.854217529296875,0.406976744186047,1
"278","mmu04917","Prolactin signaling pathway",61,0.824324324324324,1,1,0.816436767578125,0.524590163934426,1
"279","mmu04918","Thyroid hormone synthesis",61,0.824324324324324,1,1,0.828460693359375,0.426229508196721,1
"280","mmu04920","Adipocytokine signaling pathway",61,0.847222222222222,1,1,0.840118408203125,0.459016393442623,1
"281","mmu04921","Oxytocin signaling pathway",126,0.818181818181818,1,1,0.826385498046875,0.488,1
"282","mmu04923","Regulation of lipolysis in adipocytes",44,0.771929824561403,1,1,0.876068115234375,0.431818181818182,1
"283","mmu04924","Renin secretion",52,0.693333333333333,1,1,0.832855224609375,0.423076923076923,1
"284","mmu04926","Relaxin signaling pathway",112,0.854961832061069,1,1,0.863861083984375,0.401785714285714,1
"285","mmu04927","Cortisol synthesis and secretion",51,0.708333333333333,1,1,0.810089111328125,0.431372549019608,1
"286","mmu04928","Parathyroid hormone synthesis, secretion and action",100,0.862068965517241,1,1,0.832305908203125,0.48,1
"287","mmu04929","GnRH secretion",51,0.80952380952381,1,1,0.839691162109375,0.450980392156863,1
"288","mmu04930","Type II diabetes mellitus",41,0.854166666666667,1,1,0.854888916015625,0.463414634146341,1
"289","mmu04932","Non-alcoholic fatty liver disease",143,0.882716049382716,1,1,0.863677978515625,0.397163120567376,1
"290","mmu04933","AGE-RAGE signaling pathway in diabetic complications",85,0.841584158415842,1,1,0.825286865234375,0.470588235294118,1
"291","mmu04934","Cushing syndrome",134,0.827160493827161,1,1,0.847503662109375,0.425373134328358,1
"292","mmu04935","Growth hormone synthesis, secretion and action",102,0.871794871794872,1,1,0.825286865234375,0.441176470588235,1
"293","mmu04936","Alcoholic liver disease",102,0.723404255319149,1,1,0.859527587890625,0.411764705882353,1
"294","mmu04961","Endocrine and other factor-regulated calcium reabsorption",42,0.688524590163934,1,1,0.915924072265625,0.333333333333333,1
"295","mmu04962","Vasopressin-regulated water reabsorption",39,0.886363636363636,1,1,0.871795654296875,0.358974358974359,1
"296","mmu04966","Collecting duct acid secretion",23,0.851851851851852,1,1,0.930938720703125,0.304347826086957,1
"297","mmu04970","Salivary secretion",60,0.689655172413793,1,1,0.809356689453125,0.483333333333333,1
"298","mmu04971","Gastric acid secretion",56,0.746666666666667,1,1,0.833892822265625,0.410714285714286,1
"299","mmu04972","Pancreatic secretion",64,0.556521739130435,1,1,0.823944091796875,0.4375,1
"300","mmu04974","Protein digestion and absorption",70,0.648148148148148,1,1,0.846588134765625,0.442857142857143,1
"301","mmu04975","Fat digestion and absorption",25,0.581395348837209,1,1,0.832305908203125,0.48,1
"302","mmu04976","Bile secretion",48,0.475247524752475,1,1,0.837677001953125,0.4375,1
"303","mmu04977","Vitamin digestion and absorption",21,0.807692307692308,1,1,0.862518310546875,0.476190476190476,1
"304","mmu04980","Cobalamin transport and metabolism",16,0.941176470588235,1,1,0.846588134765625,0.4375,1
"305","mmu05010","Alzheimer disease",348,0.894601542416452,1,1,0.853546142578125,0.395953757225434,1
"306","mmu05012","Parkinson disease",247,0.901459854014598,1,1,0.863555908203125,0.371428571428571,1
"307","mmu05014","Amyotrophic lateral sclerosis",344,0.919786096256685,1,1,0.843841552734375,0.406432748538012,1
"308","mmu05016","Huntington disease",286,0.928571428571429,1,1,0.843414306640625,0.390845070422535,1
"309","mmu05020","Prion disease",240,0.879120879120879,1,1,0.859588623046875,0.373949579831933,1
"310","mmu05022","Pathways of neurodegeneration - multiple diseases",432,0.898128898128898,1,1,0.838043212890625,0.4,1
"311","mmu05030","Cocaine addiction",42,0.875,1,1,0.829437255859375,0.452380952380952,1
"312","mmu05031","Amphetamine addiction",59,0.855072463768116,1,1,0.837921142578125,0.396551724137931,1
"313","mmu05032","Morphine addiction",65,0.698924731182796,1,1,0.841156005859375,0.430769230769231,1
"314","mmu05033","Nicotine addiction",22,0.55,1,1,0.846588134765625,0.5,1
"315","mmu05034","Alcoholism",164,0.788461538461538,1,1,0.856781005859375,0.386503067484663,1
"316","mmu05132","Salmonella infection",221,0.884,1,1,0.812347412109375,0.46606334841629,1
"317","mmu05133","Pertussis",52,0.675324675324675,1,1,0.904510498046875,0.326923076923077,1
"318","mmu05134","Legionellosis",40,0.677966101694915,1,1,0.878814697265625,0.4,1
"319","mmu05135","Yersinia infection",119,0.875,1,1,0.849456787109375,0.411764705882353,1
"320","mmu05140","Leishmaniasis",50,0.714285714285714,1,1,0.906524658203125,0.34,1
"321","mmu05142","Chagas disease",78,0.757281553398058,1,1,0.871795654296875,0.423076923076923,1
"322","mmu05145","Toxoplasmosis",92,0.844036697247706,1,1,0.860504150390625,0.380434782608696,1
"323","mmu05150","Staphylococcus aureus infection",32,0.244274809160305,1,1,0.944793701171875,0.25,1
"324","mmu05152","Tuberculosis",125,0.694444444444444,1,1,0.864776611328125,0.4,1
"325","mmu05160","Hepatitis C",118,0.719512195121951,1,1,0.834259033203125,0.466101694915254,1
"326","mmu05161","Hepatitis B",138,0.841463414634146,1,1,0.851043701171875,0.434782608695652,1
"327","mmu05162","Measles",102,0.71830985915493,1,1,0.865753173828125,0.42156862745098,1
"328","mmu05164","Influenza A",118,0.67816091954023,1,1,0.888763427734375,0.364406779661017,1
"329","mmu05165","Human papillomavirus infection",285,0.798319327731092,1,1,0.826812744140625,0.431578947368421,1
"330","mmu05166","Human T-cell leukemia virus 1 infection",205,0.836734693877551,1,1,0.844451904296875,0.414634146341463,1
"331","mmu05167","Kaposi sarcoma-associated herpesvirus infection",161,0.725225225225225,1,1,0.816314697265625,0.447204968944099,1
"332","mmu05168","Herpes simplex virus 1 infection",151,0.722488038277512,1,1,0.806182861328125,0.453333333333333,1
"333","mmu05171","Coronavirus disease",203,0.607784431137725,1,1,0.955657958984375,0.195979899497487,1
"334","mmu05202","Transcriptional misregulation in cancer",151,0.689497716894977,1,1,0.814300537109375,0.470198675496689,1
"335","mmu05203","Viral carcinogenesis",196,0.867256637168142,1,1,0.834991455078125,0.448979591836735,1
"336","mmu05204","Chemical carcinogenesis - DNA adducts",30,0.333333333333333,1,1,0.906524658203125,0.333333333333333,1
"337","mmu05205","Proteoglycans in cancer",173,0.848039215686274,1,1,0.841766357421875,0.447674418604651,1
"338","mmu05207","Chemical carcinogenesis - receptor activation",160,0.692640692640693,1,1,0.841583251953125,0.4625,1
"339","mmu05208","Chemical carcinogenesis - reactive oxygen species",210,0.91703056768559,1,1,0.893585205078125,0.341346153846154,1
"340","mmu05210","Colorectal cancer",83,0.943181818181818,1,1,0.873565673828125,0.433734939759036,1
"341","mmu05211","Renal cell carcinoma",67,0.957142857142857,1,1,0.850921630859375,0.417910447761194,1
"342","mmu05212","Pancreatic cancer",75,0.986842105263158,1,1,0.884429931640625,0.426666666666667,1
"343","mmu05213","Endometrial cancer",56,0.96551724137931,1,1,0.829071044921875,0.482142857142857,1
"344","mmu05216","Thyroid cancer",36,0.972972972972973,1,1,0.846588134765625,0.472222222222222,1
"345","mmu05217","Basal cell carcinoma",57,0.904761904761905,1,1,0.871063232421875,0.421052631578947,1
"346","mmu05220","Chronic myeloid leukemia",75,0.986842105263158,1,1,0.811981201171875,0.506666666666667,1
"347","mmu05221","Acute myeloid leukemia",58,0.828571428571429,1,1,0.846588134765625,0.482758620689655,1
"348","mmu05222","Small cell lung cancer",88,0.936170212765957,1,1,0.821746826171875,0.488636363636364,1
"349","mmu05223","Non-small cell lung cancer",72,1,1,1,0.825653076171875,0.472222222222222,1
"350","mmu05224","Breast cancer",129,0.877551020408163,1,1,0.839935302734375,0.449612403100775,1
"351","mmu05225","Hepatocellular carcinoma",158,0.908045977011494,1,1,0.858673095703125,0.436708860759494,1
"352","mmu05226","Gastric cancer",132,0.88,1,1,0.825958251953125,0.477272727272727,1
