"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"53","mmu01200","Carbon metabolism",102,0.829268292682927,1,1,0.734222412109375,0.564356435643564,0.0660615380590672
"54","mmu00480","Glutathione metabolism",54,0.73972602739726,1,1,0.699127197265625,0.555555555555556,0.0842740906632507
"55","mmu00430","Taurine and hypotaurine metabolism",10,0.454545454545455,1,1,0.766510009765625,0.5,0.0856700824957176
"56","mmu04514","Cell adhesion molecule (CAM) interaction",95,0.53072625698324,1,1,0.713470458984375,0.578947368421053,0.089444295564817
"57","mmu04981","Folate transport and metabolism",23,0.851851851851852,1,1,0.715118408203125,0.565217391304348,0.0944154365189573
"58","mmu04810","Regulation of actin cytoskeleton",188,0.803418803418803,1,1,0.726959228515625,0.566844919786096,0.0963431103815794
"59","mmu00514","Other types of O-glycan biosynthesis",37,0.822222222222222,1,1,0.689422607421875,0.567567567567568,0.100046224957288
"60","mmu04520","Adherens junction",86,0.934782608695652,1,1,0.727142333984375,0.558139534883721,0.109384823145902
"61","mmu01210","2-Oxocarboxylic acid metabolism",29,0.852941176470588,1,1,0.729095458984375,0.551724137931034,0.126839583221624
"62","mmu00630","Glyoxylate and dicarboxylate metabolism",27,0.818181818181818,1,1,0.720306396484375,0.518518518518518,0.128168470129012
"63","mmu04360","Axon guidance",162,0.895027624309392,1,1,0.731048583984375,0.537037037037037,0.136080064943703
"64","mmu04510","Focal adhesion",171,0.846534653465347,1,1,0.724639892578125,0.552941176470588,0.148802019961247
"65","mmu04148","Efferocytosis",127,0.779141104294479,1,1,0.737457275390625,0.52755905511811,0.180270760843687
"66","mmu04919","Thyroid hormone signaling pathway",109,0.908333333333333,1,1,0.743011474609375,0.513761467889908,0.180852683129311
"67","mmu00640","Propanoate metabolism",30,0.967741935483871,1,1,0.766510009765625,0.5,0.181124216419309
"68","mmu04670","Leukocyte transendothelial migration",86,0.722689075630252,1,1,0.761810302734375,0.523255813953488,0.206563773464619
"69","mmu04970","Salivary secretion",53,0.609195402298851,1,1,0.763031005859375,0.566037735849057,0.227134420252338
"70","mmu04512","ECM-receptor interaction",58,0.651685393258427,1,1,0.762908935546875,0.551724137931034,0.227427294958371
"71","mmu04014","Ras signaling pathway",199,0.839662447257384,1,1,0.748321533203125,0.542713567839196,0.234737620080988
"72","mmu04015","Rap1 signaling pathway",182,0.850467289719626,1,1,0.739471435546875,0.554945054945055,0.245089889442117
"73","mmu04974","Protein digestion and absorption",60,0.555555555555556,1,1,0.734100341796875,0.516666666666667,0.247118127933365
