"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"84","mmu04072","Phospholipase D signaling pathway",123,0.825503355704698,1,1,0.872222900390625,0.341463414634146,0.242027597002556
"85","mmu04935","Growth hormone synthesis, secretion and action",99,0.846153846153846,1,1,0.881622314453125,0.343434343434343,0.252530881505745
"86","mmu04066","HIF-1 signaling pathway",99,0.846153846153846,1,1,0.871673583984375,0.336734693877551,0.273085189923801
"87","mmu00760","Nicotinate and nicotinamide metabolism",35,0.813953488372093,1,1,0.906402587890625,0.371428571428571,0.27477463927753
"88","mmu04218","Cellular senescence",154,0.850828729281768,1,1,0.889007568359375,0.34640522875817,0.292314443029999
"89","mmu05202","Transcriptional misregulation in cancer",146,0.666666666666667,1,1,0.895721435546875,0.349315068493151,0.292314443029999
"90","mmu05220","Chronic myeloid leukemia",74,0.973684210526316,1,1,0.881134033203125,0.324324324324324,0.292314443029999
"91","mmu05206","MicroRNAs in cancer",172,0.540880503144654,1,1,0.886383056640625,0.343023255813953,0.309184255738568
"92","mmu04744","Phototransduction",14,0.518518518518518,1,1,0.891143798828125,0.357142857142857,0.313164539393035
"93","mmu04961","Endocrine and other factor-regulated calcium reabsorption",38,0.622950819672131,1,1,0.906097412109375,0.342105263157895,0.320177142220892
"94","mmu05412","Arrhythmogenic right ventricular cardiomyopathy",71,0.825581395348837,1,1,0.902069091796875,0.380281690140845,0.342754362672822
"95","mmu05231","Choline metabolism in cancer",91,0.928571428571429,1,1,0.887847900390625,0.32967032967033,0.349854599690048
"96","mmu04611","Platelet activation",100,0.793650793650794,1,1,0.895904541015625,0.373737373737374,0.359141275270907
"97","mmu05223","Non-small cell lung cancer",72,1,1,1,0.887786865234375,0.277777777777778,0.36706210514627
"98","mmu04520","Adherens junction",86,0.934782608695652,1,1,0.889678955078125,0.337209302325581,0.372819000262148
"99","mmu04071","Sphingolipid signaling pathway",111,0.847328244274809,1,1,0.903594970703125,0.351351351351351,0.381100512552436
"100","mmu04728","Dopaminergic synapse",112,0.817518248175182,1,1,0.900543212890625,0.36036036036036,0.381100512552436
"101","mmu04022","cGMP-PKG signaling pathway",128,0.744186046511628,1,1,0.895111083984375,0.333333333333333,0.392356510085688
"102","mmu00533","Glycosaminoglycan biosynthesis - keratan sulfate",12,0.857142857142857,1,1,0.897613525390625,0.25,0.40342180261174
"103","mmu04976","Bile secretion",46,0.455445544554455,1,1,0.884429931640625,0.347826086956522,0.410544367821824
"104","mmu04928","Parathyroid hormone synthesis, secretion and action",95,0.818965517241379,1,1,0.893890380859375,0.347368421052632,0.411870379593533
"105","mmu00910","Nitrogen metabolism",14,0.823529411764706,1,1,0.846466064453125,0.285714285714286,0.420246240850821
"106","mmu04964","Proximal tubule bicarbonate reclamation",16,0.727272727272727,1,1,0.846466064453125,0.3125,0.420246240850821
"107","mmu05418","Fluid shear stress and atherosclerosis",121,0.812080536912752,1,1,0.899017333984375,0.355371900826446,0.437983745485807
"108","mmu04923","Regulation of lipolysis in adipocytes",41,0.719298245614035,1,1,0.870452880859375,0.317073170731707,0.447657106588979
"109","mmu04213","Longevity regulating pathway - multiple species",54,0.885245901639344,1,1,0.892547607421875,0.333333333333333,0.465729187703469
"110","mmu05221","Acute myeloid leukemia",57,0.814285714285714,1,1,0.895294189453125,0.315789473684211,0.465729187703469
"111","mmu04916","Melanogenesis",80,0.8,1,1,0.899566650390625,0.35,0.514986433589634
"112","mmu04148","Efferocytosis",127,0.779141104294479,1,1,0.883636474609375,0.338582677165354,0.51705355614254
"113","mmu04922","Glucagon signaling pathway",85,0.817307692307692,1,1,0.893524169921875,0.341176470588235,0.529728064065848
"114","mmu00601","Glycosphingolipid biosynthesis - lacto and neolacto series",25,0.925925925925926,1,1,0.906341552734375,0.28,0.548502272707115
"115","mmu04610","Complement and coagulation cascades",40,0.421052631578947,1,1,0.906402587890625,0.375,0.560380029717061
"116","mmu04012","ErbB signaling pathway",79,0.94047619047619,1,1,0.895660400390625,0.291139240506329,0.561931215573465
"117","mmu05225","Hepatocellular carcinoma",156,0.896551724137931,1,1,0.896270751953125,0.320512820512821,0.580796870984258
"118","mmu04390","Hippo signaling pathway",134,0.848101265822785,1,1,0.899322509765625,0.338345864661654,0.584665484814286
"119","mmu04664","Fc epsilon RI signaling pathway",56,0.848484848484849,1,1,0.900848388671875,0.321428571428571,0.593467495872673
"120","mmu00564","Glycerophospholipid metabolism",90,0.882352941176471,1,1,0.900604248046875,0.344444444444444,0.615544430687923
