"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"140","mmu04922","Glucagon signaling pathway",85,0.817307692307692,1,1,0.806976318359375,0.470588235294118,0.570280921281566
"141","mmu03320","PPAR signaling pathway",53,0.595505617977528,1,1,0.779571533203125,0.509433962264151,0.587421263985224
"142","mmu05206","MicroRNAs in cancer",172,0.540880503144654,1,1,0.782806396484375,0.476744186046512,0.597943097366066
"143","mmu04976","Bile secretion",46,0.455445544554455,1,1,0.814483642578125,0.456521739130435,0.599555740274975
"144","mmu04915","Estrogen signaling pathway",98,0.73134328358209,1,1,0.801361083984375,0.459183673469388,0.600339293415802
"145","mmu04380","Osteoclast differentiation",101,0.765151515151515,1,1,0.813507080078125,0.425742574257426,0.639785925572787
"146","mmu04066","HIF-1 signaling pathway",99,0.846153846153846,1,1,0.800201416015625,0.469387755102041,0.646199717561154
"147","mmu04916","Melanogenesis",80,0.8,1,1,0.808624267578125,0.4625,0.679639961417188
"148","mmu04971","Gastric acid secretion",51,0.68,1,1,0.809356689453125,0.490196078431373,0.679639961417188
"149","mmu03008","Ribosome biogenesis in eukaryotes",75,0.490196078431373,1,1,0.811553955078125,0.373333333333333,0.69637062706713
"150","mmu04728","Dopaminergic synapse",112,0.817518248175182,1,1,0.816131591796875,0.468468468468468,0.69743752879854
"151","mmu01100",NA,1296,0.775583482944345,1,1,0.803375244140625,0.435758513931889,0.709826397186956
"152","mmu01230","Biosynthesis of amino acids",64,0.810126582278481,1,1,0.804718017578125,0.476190476190476,0.715277389214946
"153","mmu01200","Carbon metabolism",102,0.829268292682927,1,1,0.813568115234375,0.415841584158416,0.720389208594452
"154","mmu04330","Notch signaling pathway",59,0.921875,1,1,0.815338134765625,0.474576271186441,0.728148684018616
"155","mmu00512","Mucin type O-glycan biosynthesis",23,0.71875,1,1,0.787933349609375,0.434782608695652,0.748482589734405
"156","mmu04144","Endocytosis",236,0.880597014925373,1,1,0.810089111328125,0.451063829787234,0.754967105714716
"157","mmu05202","Transcriptional misregulation in cancer",146,0.666666666666667,1,1,0.812713623046875,0.479452054794521,0.761472895474714
"158","mmu00260","Glycine, serine and threonine metabolism",33,0.825,1,1,0.812896728515625,0.393939393939394,0.770056118322088
"159","mmu05417","Lipid and atherosclerosis",152,0.700460829493088,1,1,0.808868408203125,0.421052631578947,0.801861199518463
"160","mmu00564","Glycerophospholipid metabolism",90,0.882352941176471,1,1,0.822296142578125,0.5,0.8090799936854
"161","mmu00562","Inositol phosphate metabolism",69,0.896103896103896,1,1,0.817474365234375,0.449275362318841,0.821265412306322
"162","mmu00920","Sulfur metabolism",9,0.818181818181818,1,1,0.826263427734375,0.444444444444444,0.849353879285978
"163","mmu01320",NA,2,1,1,1,0.788360595703125,0.5,0.849353879285978
"164","mmu04081","Hormone signaling",121,0.55,1,1,0.813812255859375,0.43801652892562,0.855646843544837
"165","mmu04934","Cushing syndrome",129,0.796296296296296,1,1,0.811492919921875,0.418604651162791,0.866208161036226
"166","mmu04727","GABAergic synapse",62,0.681318681318681,1,1,0.821807861328125,0.5,0.875949122002502
"167","mmu05142","Chagas disease",75,0.728155339805825,1,1,0.822296142578125,0.453333333333333,0.90129171397833
"168","mmu04911","Insulin secretion",63,0.732558139534884,1,1,0.816802978515625,0.46031746031746,0.902465068092571
"169","mmu04150","mTOR signaling pathway",142,0.89873417721519,1,1,0.815460205078125,0.436619718309859,0.903446618685694
"170","mmu04390","Hippo signaling pathway",134,0.848101265822785,1,1,0.821929931640625,0.466165413533835,0.909207887884876
"171","mmu05167","Kaposi sarcoma-associated herpesvirus infection",158,0.711711711711712,1,1,0.818389892578125,0.455696202531646,0.920063013932746
"172","mmu04931","Insulin resistance",93,0.845454545454545,1,1,0.818145751953125,0.434782608695652,0.931066497522822
"173","mmu04530","Tight junction",140,0.828402366863905,1,1,0.816925048828125,0.442857142857143,0.935782252456613
