"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"275","mmu04934","Cushing syndrome",129,0.796296296296296,1,1,0.999908447265625,0.00775193798449612,1
"276","mmu04935","Growth hormone synthesis, secretion and action",99,0.846153846153846,1,1,0.999786376953125,0,1
"277","mmu04936","Alcoholic liver disease",100,0.709219858156028,1,1,0.999542236328125,0.01,1
"278","mmu04940","Type I diabetes mellitus",25,0.384615384615385,1,1,0.999969482421875,0,1
"279","mmu04950","Maturity onset diabetes of the young",16,0.592592592592593,1,1,0.999969482421875,0,1
"280","mmu04960","Aldosterone-regulated sodium reabsorption",28,0.736842105263158,1,1,0.999969482421875,0,1
"281","mmu04961","Endocrine and other factor-regulated calcium reabsorption",38,0.622950819672131,1,1,0.999969482421875,0,1
"282","mmu04962","Vasopressin-regulated water reabsorption",38,0.863636363636364,1,1,0.999664306640625,0.0263157894736842,1
"283","mmu04964","Proximal tubule bicarbonate reclamation",16,0.727272727272727,1,1,0.999969482421875,0,1
"284","mmu04966","Collecting duct acid secretion",22,0.814814814814815,1,1,0.998931884765625,0,1
"285","mmu04970","Salivary secretion",53,0.609195402298851,1,1,0.999298095703125,0.0188679245283019,1
"286","mmu04971","Gastric acid secretion",51,0.68,1,1,0.999786376953125,0,1
"287","mmu04972","Pancreatic secretion",60,0.521739130434783,1,1,0.999420166015625,0.0166666666666667,1
"288","mmu04973","Carbohydrate digestion and absorption",29,0.591836734693878,1,1,0.999969482421875,0,1
"289","mmu04974","Protein digestion and absorption",60,0.555555555555556,1,1,0.999969482421875,0,1
"290","mmu04975","Fat digestion and absorption",24,0.558139534883721,1,1,0.999969482421875,0,1
"291","mmu04977","Vitamin digestion and absorption",21,0.807692307692308,1,1,0.999969482421875,0,1
"292","mmu04979","Cholesterol metabolism",39,0.764705882352941,1,1,0.999664306640625,0.0256410256410256,1
"293","mmu04980","Cobalamin transport and metabolism",16,0.941176470588235,1,1,0.999969482421875,0,1
"294","mmu04981","Folate transport and metabolism",23,0.851851851851852,1,1,0.999053955078125,0.0434782608695652,1
"295","mmu05010","Alzheimer disease",341,0.876606683804627,1,1,0.999847412109375,0.00884955752212389,1
"296","mmu05012","Parkinson disease",246,0.897810218978102,1,1,0.999847412109375,0.00409836065573771,1
"297","mmu05014","Amyotrophic lateral sclerosis",339,0.906417112299465,1,1,0.999786376953125,0.0118694362017804,1
"298","mmu05016","Huntington disease",281,0.912337662337662,1,1,0.999847412109375,0.00716845878136201,1
"299","mmu05017","Spinocerebellar ataxia",131,0.929078014184397,1,1,0.999969482421875,0.00763358778625954,1
"300","mmu05020","Prion disease",238,0.871794871794872,1,1,0.999969482421875,0.00423728813559322,1
"301","mmu05022","Pathways of neurodegeneration - multiple diseases",421,0.875259875259875,1,1,0.999786376953125,0.00954653937947494,1
"302","mmu05030","Cocaine addiction",41,0.854166666666667,1,1,0.999725341796875,0,1
"303","mmu05031","Amphetamine addiction",57,0.826086956521739,1,1,0.999847412109375,0,1
"304","mmu05032","Morphine addiction",61,0.655913978494624,1,1,0.999847412109375,0,1
"305","mmu05033","Nicotine addiction",21,0.525,1,1,0.999969482421875,0,1
"306","mmu05034","Alcoholism",160,0.769230769230769,1,1,0.999298095703125,0.00628930817610063,1
"307","mmu05100","Bacterial invasion of epithelial cells",68,0.883116883116883,1,1,0.999969482421875,0,1
"308","mmu05132","Salmonella infection",219,0.876,1,1,0.999481201171875,0.0182648401826484,1
"309","mmu05133","Pertussis",49,0.636363636363636,1,1,0.999969482421875,0,1
"310","mmu05134","Legionellosis",39,0.661016949152542,1,1,0.999664306640625,0.0256410256410256,1
"311","mmu05135","Yersinia infection",118,0.867647058823529,1,1,0.999969482421875,0.00847457627118644,1
"312","mmu05140","Leishmaniasis",45,0.642857142857143,1,1,0.998992919921875,0.0222222222222222,1
"313","mmu05142","Chagas disease",75,0.728155339805825,1,1,0.999176025390625,0.0266666666666667,1
"314","mmu05144","Malaria",20,0.303030303030303,1,1,0.998748779296875,0.05,1
"315","mmu05145","Toxoplasmosis",88,0.807339449541284,1,1,0.999908447265625,0.0113636363636364,1
"316","mmu05146","Amoebiasis",61,0.570093457943925,1,1,0.999481201171875,0.0163934426229508,1
"317","mmu05152","Tuberculosis",116,0.644444444444444,1,1,0.999969482421875,0.00862068965517241,1
"318","mmu05160","Hepatitis C",118,0.719512195121951,1,1,0.999664306640625,0.0169491525423729,1
"319","mmu05161","Hepatitis B",136,0.829268292682927,1,1,0.999908447265625,0.00735294117647059,1
"320","mmu05162","Measles",101,0.711267605633803,1,1,0.999969482421875,0.0099009900990099,1
"321","mmu05163","Human cytomegalovirus infection",187,0.736220472440945,1,1,0.999664306640625,0.0106951871657754,1
"322","mmu05164","Influenza A",113,0.649425287356322,1,1,0.999847412109375,0.00884955752212389,1
"323","mmu05165","Human papillomavirus infection",273,0.764705882352941,1,1,0.999542236328125,0.010989010989011,1
"324","mmu05166","Human T-cell leukemia virus 1 infection",200,0.816326530612245,1,1,0.999786376953125,0.005,1
"325","mmu05167","Kaposi sarcoma-associated herpesvirus infection",158,0.711711711711712,1,1,0.999847412109375,0.0126582278481013,1
"326","mmu05168","Herpes simplex virus 1 infection",149,0.712918660287081,1,1,0.999908447265625,0.00675675675675676,1
"327","mmu05169","Epstein-Barr virus infection",175,0.770925110132159,1,1,0.999847412109375,0.0171428571428571,1
"328","mmu05170","Human immunodeficiency virus 1 infection",187,0.775933609958506,1,1,0.999847412109375,0.0053475935828877,1
"329","mmu05171","Coronavirus disease",197,0.589820359281437,1,1,0.999969482421875,0.00518134715025907,1
"330","mmu05200",NA,437,0.795992714025501,1,1,0.999603271484375,0.0183066361556064,1
"331","mmu05202","Transcriptional misregulation in cancer",146,0.666666666666667,1,1,0.999603271484375,0.0136986301369863,1
"332","mmu05203","Viral carcinogenesis",190,0.84070796460177,1,1,0.999786376953125,0.0105263157894737,1
"333","mmu05204","Chemical carcinogenesis - DNA adducts",29,0.322222222222222,1,1,0.999420166015625,0,1
"334","mmu05205","Proteoglycans in cancer",169,0.82843137254902,1,1,0.999114990234375,0.0178571428571429,1
"335","mmu05206","MicroRNAs in cancer",172,0.540880503144654,1,1,0.998260498046875,0.0406976744186047,1
"336","mmu05207","Chemical carcinogenesis - receptor activation",154,0.666666666666667,1,1,0.999481201171875,0.00649350649350649,1
"337","mmu05208","Chemical carcinogenesis - reactive oxygen species",210,0.91703056768559,1,1,0.999420166015625,0.0192307692307692,1
"338","mmu05210","Colorectal cancer",83,0.943181818181818,1,1,0.999908447265625,0,1
"339","mmu05211","Renal cell carcinoma",67,0.957142857142857,1,1,0.999542236328125,0.0149253731343284,1
"340","mmu05212","Pancreatic cancer",75,0.986842105263158,1,1,0.999664306640625,0.0266666666666667,1
"341","mmu05213","Endometrial cancer",56,0.96551724137931,1,1,0.999847412109375,0,1
"342","mmu05214","Glioma",69,0.92,1,1,0.999908447265625,0,1
"343","mmu05215","Prostate cancer",94,0.878504672897196,1,1,0.999786376953125,0.0106382978723404,1
"344","mmu05216","Thyroid cancer",36,0.972972972972973,1,1,0.999603271484375,0,1
"345","mmu05217","Basal cell carcinoma",54,0.857142857142857,1,1,0.999298095703125,0.0185185185185185,1
"346","mmu05218","Melanoma",62,0.861111111111111,1,1,0.999847412109375,0,1
"347","mmu05220","Chronic myeloid leukemia",74,0.973684210526316,1,1,0.999176025390625,0.027027027027027,1
"348","mmu05221","Acute myeloid leukemia",57,0.814285714285714,1,1,0.999359130859375,0,1
"349","mmu05222","Small cell lung cancer",86,0.914893617021277,1,1,0.999908447265625,0.0116279069767442,1
"350","mmu05223","Non-small cell lung cancer",72,1,1,1,0.999908447265625,0,1
"351","mmu05224","Breast cancer",124,0.843537414965986,1,1,0.999725341796875,0.0161290322580645,1
"352","mmu05225","Hepatocellular carcinoma",156,0.896551724137931,1,1,0.999664306640625,0.0192307692307692,1
"353","mmu05226","Gastric cancer",126,0.84,1,1,0.999847412109375,0.00793650793650794,1
"354","mmu05230","Central carbon metabolism in cancer",64,0.927536231884058,1,1,0.998870849609375,0.03125,1
"355","mmu05231","Choline metabolism in cancer",91,0.928571428571429,1,1,0.999969482421875,0,1
"356","mmu05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",82,0.931818181818182,1,1,0.999725341796875,0.0121951219512195,1
"357","mmu05310","Asthma",6,0.24,1,1,0.999969482421875,0,1
"358","mmu05320","Autoimmune thyroid disease",21,0.283783783783784,1,1,0.999969482421875,0,1
"359","mmu05321","Inflammatory bowel disease",30,0.483870967741935,1,1,0.999969482421875,0,1
"360","mmu05322","Systemic lupus erythematosus",95,0.633333333333333,1,1,0.999481201171875,0,1
"361","mmu05330","Allograft rejection",20,0.344827586206897,1,1,0.999969482421875,0,1
"362","mmu05332","Graft-versus-host disease",19,0.327586206896552,1,1,0.999969482421875,0,1
"363","mmu05340","Primary immunodeficiency",26,0.722222222222222,1,1,0.999969482421875,0,1
"364","mmu05410","Hypertrophic cardiomyopathy",76,0.76,1,1,0.998565673828125,0.0131578947368421,1
"365","mmu05412","Arrhythmogenic right ventricular cardiomyopathy",71,0.825581395348837,1,1,0.999114990234375,0,1
"366","mmu05415","Diabetic cardiomyopathy",185,0.856481481481482,1,1,0.999969482421875,0.00549450549450549,1
"367","mmu05416","Viral myocarditis",58,0.630434782608696,1,1,0.999969482421875,0,1
"368","mmu05417","Lipid and atherosclerosis",152,0.700460829493088,1,1,0.999664306640625,0.00657894736842105,1
