"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"36","mmu04512","ECM-receptor interaction",58,0.651685393258427,1,1,0.952056884765625,0.206896551724138,0.566864907885907
"37","mmu00051","Fructose and mannose metabolism",32,0.842105263157895,1,1,0.956085205078125,0.1875,0.595845149694699
"38","mmu00630","Glyoxylate and dicarboxylate metabolism",27,0.818181818181818,1,1,0.950958251953125,0.259259259259259,0.62874864168922
"39","mmu01210","2-Oxocarboxylic acid metabolism",29,0.852941176470588,1,1,0.957855224609375,0.241379310344828,0.62874864168922
"40","mmu05412","Arrhythmogenic right ventricular cardiomyopathy",71,0.825581395348837,1,1,0.950958251953125,0.197183098591549,0.692744243865352
"41","mmu05016","Huntington disease",281,0.912337662337662,1,1,0.952301025390625,0.186379928315412,0.761781424110395
"42","mmu05144","Malaria",20,0.303030303030303,1,1,0.949676513671875,0.15,0.848411024833499
"43","mmu04940","Type I diabetes mellitus",25,0.384615384615385,1,1,0.956512451171875,0.12,0.884922522437253
"44","mmu00520","Amino sugar and nucleotide sugar metabolism",34,0.871794871794872,1,1,0.951019287109375,0.205882352941176,0.913584110969598
"45","mmu05012","Parkinson disease",246,0.897810218978102,1,1,0.954864501953125,0.200819672131148,0.913588677275458
"46","mmu04068","FoxO signaling pathway",114,0.857142857142857,1,1,0.953399658203125,0.157894736842105,0.924438562875914
"47","mmu04820","Cytoskeleton in muscle cells",177,0.759656652360515,1,1,0.957000732421875,0.204545454545455,0.933726891059859
"48","mmu05416","Viral myocarditis",58,0.630434782608696,1,1,0.957794189453125,0.137931034482759,0.933726891059859
"49","mmu01100",NA,1296,0.775583482944345,1,1,0.954803466796875,0.163312693498452,0.946563752562995
"50","mmu05020","Prion disease",238,0.871794871794872,1,1,0.955902099609375,0.186440677966102,0.966524479539466
"51","mmu05210","Colorectal cancer",83,0.943181818181818,1,1,0.957366943359375,0.204819277108434,0.972178536214425
"52","mmu05218","Melanoma",62,0.861111111111111,1,1,0.952972412109375,0.145161290322581,0.972178536214425
"53","mmu05022","Pathways of neurodegeneration - multiple diseases",421,0.875259875259875,1,1,0.956146240234375,0.174224343675418,0.979161648099935
"54","mmu05010","Alzheimer disease",341,0.876606683804627,1,1,0.955474853515625,0.179941002949853,0.979197260219672
"55","mmu05133","Pertussis",49,0.636363636363636,1,1,0.956329345703125,0.142857142857143,0.979197260219672
"56","mmu01250","Biosynthesis of nucleotide sugars",34,0.894736842105263,1,1,0.958465576171875,0.205882352941176,0.987366455238668
"57","mmu04613","Neutrophil extracellular trap formation",145,0.69377990430622,1,1,0.959136962890625,0.16551724137931,0.995849407915226
"58","mmu00330","Arginine and proline metabolism",42,0.777777777777778,1,1,0.961395263671875,0.214285714285714,0.996349923153068
"59","mmu05132","Salmonella infection",219,0.876,1,1,0.957916259765625,0.178082191780822,0.997495800726565
"60","mmu00500","Starch and sucrose metabolism",20,0.571428571428571,1,1,0.965545654296875,0.1,0.99893461142252
"61","mmu05222","Small cell lung cancer",86,0.914893617021277,1,1,0.960357666015625,0.151162790697674,0.999136845073024
"62","mmu05206","MicroRNAs in cancer",172,0.540880503144654,1,1,0.958587646484375,0.209302325581395,0.999358760468611
"63","mmu05014","Amyotrophic lateral sclerosis",339,0.906417112299465,1,1,0.960418701171875,0.178041543026706,0.99956025293597
"64","mmu05134","Legionellosis",39,0.661016949152542,1,1,0.963775634765625,0.205128205128205,0.999566232981634
"65","mmu04550","Signaling pathways regulating pluripotency of stem cells",121,0.864285714285714,1,1,0.958770751953125,0.206611570247934,0.999621780285488
"66","mmu05417","Lipid and atherosclerosis",152,0.700460829493088,1,1,0.959747314453125,0.177631578947368,0.999621780285488
"67","mmu04922","Glucagon signaling pathway",85,0.817307692307692,1,1,0.962738037109375,0.176470588235294,0.999638515568287
"68","mmu04518","Integrin signaling",120,0.784313725490196,1,1,0.958099365234375,0.183333333333333,0.999889632734826
"69","mmu04720","Long-term potentiation",56,0.835820895522388,1,1,0.964324951171875,0.181818181818182,0.999941824324835
"70","mmu00061","Fatty acid biosynthesis",15,0.789473684210526,1,1,0.960784912109375,0.133333333333333,1
"71","mmu00062","Fatty acid elongation",27,0.9,1,1,0.993560791015625,0.111111111111111,1
